topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
asianhate_2020-02,ChiNazi,1230530776673865728,./tweet_data/asianhate_2020-02/ChiNazi/tweets3/ERO5N1IUcAAeQEf.jpg,./annot_2000_no_politics/ERO5N1IUcAAeQEf.jpg,"@SenCoryGardner War on terrorism, proverty alleviation, environmentalism...
Communist China used to put their acts on Uyghur Muslims in a “nice” name.
Now, they don’t even care for a reason.

Remind you of anyone?
#Chinazi https://t.co/3bnClyo546",nan,stop intervene inhuman practice inside border tutte oe ss ang jo ss vad rae fem aa come ad,0.0
vaccine_2021-02,Plandemic,1356302543824023552,./tweet_data/vaccine_2021-02/Plandemic/tweets1/EtKNaRZWMAkKJJI.jpg,./annot_2000_no_politics/EtKNaRZWMAkKJJI.jpg,"https://t.co/lXpQGuQMPa We should wear it proud and let them know we know it. Click to buy!  https://t.co/lXpQGuQMPa

#NewWorldOrder #NewWorld #plandemic #SCAMDEMIC2021 #Agenda21 #Agenda30 https://t.co/Z4npbg9WJZ",nan,new normal,0.0
immigration_08,illegalimmigration,1294526724118585346,./tweet_data/immigration_08/illegalimmigration/tweets3/EfcVMfIXkAIfVKV.jpg,./annot_2000_no_politics/EfcVMfIXkAIfVKV.jpg,"I'm off to the south coast...pick myself up a free dinghy. There's hundreds of them there...abandoned apparently 
Gotta love #illegalimmigration https://t.co/P0804lHMkF",nan,arm cet oe pao ae ash ae maine aa,0.0
ageism_12,covidiots,1340796757563879424,./tweet_data/ageism_12/covidiots/tweets3/Ept3i2hW4AAzT6h.jpg,./annot_2000_no_politics/Ept3i2hW4AAzT6h.jpg,"I don't understand. I really don't. This isn't an essential need. Parents... Ppl... What the...
#covidiots These just be Canada's #Trump supporters... Cause the rest of us aren't #morons. This is the crap that's putting us back into lockdown. #sofrustrating https://t.co/nOtxAmCAOA",nan,happen police condemn unauthorized santa claus parade eee yo locate bday issue appear reopen,0.0
immigration_08,BuildTheWall,1292884371846967298,./tweet_data/immigration_08/BuildTheWall/tweets2/EfE_fCgXoAABvLP.jpg,./annot_2000_no_politics/EfE_fCgXoAABvLP.jpg,"VIDEO - Dozens Run across Hole in Wall at Sunland Park, NM - Near New Wall on June 8, 2019 (0:22)
VIDEO from #WeBuildTheWall

VIDEO https://t.co/ongvZ0kQbH

#BuildTheWall #FinishTheWall
#QuikTake qt-wall-vid-001 by #borderObserver https://t.co/HPq00MSbor",nan,wee ns camera eg 1715,0.0
asianhate_2021-02,ChinaVirus,1357603591888859138,./tweet_data/asianhate_2021-02/ChinaVirus/tweets1/EtctRVfUYAU4m6b.jpg,./annot_2000_no_politics/EtctRVfUYAU4m6b.jpg,@HillelNeuer @globaltimesnews why dont you ask your Master Xitler to let the world know what your people wanted to say to the world about #chinavirus. https://t.co/RzfIgdyaI0,nan,ce ld justice lawyer zhang zhan fang bin,0.0
ageism_2021-04,babyboomers,1387567306201387012,./tweet_data/ageism_2021-04/babyboomers/tweets5/Ez2I5RZWUAI9iZv.jpg,./annot_2000_no_politics/Ez2I5RZWUAI9iZv.jpg,"Hey it’s your favorite author, Joanne Fisher and her favorite husband, Dan Fisher and we are The Traveling Boomers! Check us out at: : https://t.co/svyPb7Z4Ld
#Travel #Israel #Italy #cruising #camping #BabyBoomers #travelbooks #amreading #lovetoread #JoannesBooks https://t.co/vNxGydYRGe",nan,traveling boo oo er,0.0
ageism_08,covidiots,1299075822339395584,./tweet_data/ageism_08/covidiots/tweets4/Egc-khKWoBUpZR5.jpg,./annot_2000_no_politics/Egc-khKWoBUpZR5.jpg,"@Outkick Ya just can't explain 
to #COVIDIOTS... https://t.co/6Ic70DmcKj",nan,wy os ae se ie ae sap ee yes trump yes trump yes trump trump,1.0
asianhate_2020-02,ChinaVirus,1227226807134388224,./tweet_data/asianhate_2020-02/ChinaVirus/tweets2/EQf8QpQU4AAgXsz.jpg,./annot_2000_no_politics/EQf8QpQU4AAgXsz.jpg,"While doctors &amp; nurses working in public hospitals have not enough masks and protective clothing, #HKPoliceTerrorists guarding a public estate gear up as if they are to enter Chernobyl nuclear power plant.

#HongKong #WuhanCoronavirus #ChinaVirus
photo credit: @StandNewsHK https://t.co/A7dcFmM39F",nan,een renate ee ty ahaa,0.0
asianhate_2021-02,CCP_is_terrorist,1359154235531747341,./tweet_data/asianhate_2021-02/CCP_is_terrorist/tweets2/EtyvkVVXYAY9UMC.jpg,./annot_2000_no_politics/EtyvkVVXYAY9UMC.jpg,"@WSJ No More #freedom #justice #HumanRights in #hongkong since Jun 2019. #OneCountryTwoSystemIsDead 
Never ever trust the promise and commitment from #ccpchina

#CCP_is_terrorist 
#StandWithHongKong 
#soshk https://t.co/4zl0tC8h9q",nan,ee goh country system china ean comprehensive jurisdiction hong kong china,0.0
ageism_04,covidiots,1249692846560550914,./tweet_data/ageism_04/covidiots/tweets2/EVfNBOBU0AEjXn2.jpg,./annot_2000_no_politics/EVfNBOBU0AEjXn2.jpg,"Extended one more day for #EasterMonday Save now https://t.co/I8wRf7oX4Z

#BeSafe #Easter2020 #EasterSunday #Easter #StandWithBright #Trending #bunnygirl #EasterBunny #LockdownWithoutPlan #love #coronavirus #COVID19 #hot #style #sale #nnevyy #endthelockdown #COVID2019 #COVIDIOTS https://t.co/whnl0gnW49",nan,ie yat cy il ey na unisex tshirt eam color ss use promo code checkout easter,0.0
immigration_2020-02,BuildTheWall,1231681686456459267,./tweet_data/immigration_2020-02/BuildTheWall/tweets4/ERfP92wXkAAQC87.jpg,./annot_2000_no_politics/ERfP92wXkAAQC87.jpg,#berniesanders .#comedy #wwg1wga #qanon #country #probro #sjwcringe… catalogs @ https://t.co/StPuqmd881 .#comedy #wwg1wga #qanon #country #probro #sjwcringe #snowflakes #buildthewall... - https://t.co/qo6llUJEff - https://t.co/qo6llUJEff https://t.co/eh2Bh5Uz8y,nan,common sense economic kryptonite people vote raise taxis rich ho td confuse rent raise,0.0
ageism_2021-02,covidiots,1359670527552610304,./tweet_data/ageism_2021-02/covidiots/tweets2/Et6E8fKXMAkN-QF.jpg,./annot_2000_no_politics/Et6E8fKXMAkN-QF.jpg,Stumbled on this bullshit and people have actually bought this moronic shit. I am astounded by the level of idiocy that the pandemic has highlighted in our world. #COVIDIOTS https://t.co/p1IqF58Kcv,nan,se ight poron lee vb,0.0
immigration_04,BuildTheWall,1246966036903141385,./tweet_data/immigration_04/BuildTheWall/tweets1/EU4dALIXYAEVULV.jpg,./annot_2000_no_politics/EU4dALIXYAEVULV.jpg,"YouTuber #AboveTheLanes 2018-2019

Gran Plaza Outlets - Calexico, California (3:02)
Sep 29, 2018

starts in midair flying west, then turn 180 degree, then back

VIDEO https://t.co/QcQ2nzYX5G

#BuildTheWall #FinishTheWall
#QuikTake qt-wall-vid-082 by #borderObserver https://t.co/IawuL9aZHs",nan,v4 aay pf tease ls af hm win ly,0.0
asianhate_2021-04,BoycottChina,1386798661242265600,./tweet_data/asianhate_2021-04/BoycottChina/tweets4/Ez7lyinUUAENMLT.jpg,./annot_2000_no_politics/Ez7lyinUUAENMLT.jpg,"#BoycottChina #boycottBeijing2022 #Olympics  #China 

                Boycott Beijing 2022 Winter GEnocide Olympics https://t.co/7uDDR5NtIH",nan,pr right thing op lo att steen ee ed tt bei,1.0
ageism_04,okboomer,1250805500582789121,./tweet_data/ageism_04/okboomer/tweets3/EVvA06dXgAgCKwH.jpg,./annot_2000_no_politics/EVvA06dXgAgCKwH.jpg,OK BOOMER #drawing #art #OC #okboomer https://t.co/G04dIzUhZR,nan,ae pa rida eae oe zj quid cq rere ss ue,0.0
mask_12,masksdontwork,1333756964053143552,./tweet_data/mask_12/masksdontwork/tweets1/EoJ0fs9XYAAFr2V.jpg,./annot_2000_no_politics/EoJ0fs9XYAAFr2V.jpg,"What a pile of pish this is!
We are being taken for a ride, if this is anything to go by!
#MasksDontWork #lies #COVID19 #lockdown #Freedom https://t.co/O7pinWgtDH",nan,prat 7h se fis ne oe wy 1126 25 ob quinn ae,0.0
ageism_04,covidiots,1251646732418646016,./tweet_data/ageism_04/covidiots/tweets3/EV699TbX0AYXDgB.jpg,./annot_2000_no_politics/EV699TbX0AYXDgB.jpg,Probably half of the world now... Unless you are part of the #COVIDIOTS saying its fake. https://t.co/3nMo4bV3Aj,nan,everytime feel lil tingle throat fh co rona,0.0
vaccine_2021-02,CovidHoax,1358846189735538694,./tweet_data/vaccine_2021-02/CovidHoax/tweets2/EtuXZ_hUYAIBssy.jpg,./annot_2000_no_politics/EtuXZ_hUYAIBssy.jpg,"These people jammed together on one screen and no one responsible enough to wear a mask and stay 6 feet apart. Shameful!

#COVIDHoax
#LiberalismIsTheRealPandemic https://t.co/kKRtxPbC5f",nan,hye wh cr cabal push shadow neal 020 election ce stop trump run ig sanam ae ire sy,0.0
ageism_2021-02,covidiots,1365681862128132096,./tweet_data/ageism_2021-02/covidiots/tweets4/EvPgaNWWgAYNeQ1.jpg,./annot_2000_no_politics/EvPgaNWWgAYNeQ1.jpg,"Absolute f**king arse holes protesting and causing shit in Dublin today🙄🤦‍♀️🤬🤬...stay away , stay home and stay safe...we have come too far to allow these imbecielles to send us back to square one.....#COVIDIOTS #StayHome #StaySafe #WashYourHands https://t.co/D3eH5XaG7k",nan,eu age idiots ey,0.0
ageism_08,covidiots,1292497840338382848,./tweet_data/ageism_08/covidiots/tweets2/Ee_f75yVoAEJBVS.jpg,./annot_2000_no_politics/Ee_f75yVoAEJBVS.jpg,"Sponsored by @harleydavidson and @CocaCola..
https://t.co/hYl61H7CcA
#branding 
#COVID19 
#COVIDIOTS https://t.co/lQnjEoKyJe",nan,sign challenge click chance sii official sponsor city sturgis motorcycle rally wale csu ws,0.0
immigration_08,BuildTheWall,1289683332389720064,./tweet_data/immigration_08/BuildTheWall/tweets1/EeXgKBgU4AAraSd.jpg,./annot_2000_no_politics/EeXgKBgU4AAraSd.jpg,"VIDEO Watch a Border Wall Prototype go up in Arizona
https://t.co/swtaXO4hMM - Apr 24, 2019

1 min 35 secs

https://t.co/z9Vtdk0h9Y

#BuildTheWall #FinishTheWall
#QuikTake qt-wall-vid-025 by #borderObserver https://t.co/v6DJR4tbzx",nan,ee ee ae ie ae ol bn fs ees aay aly salem ss ae cro ye sa ue,0.0
ageism_12,babyboomers,1335354646953684998,./tweet_data/ageism_12/babyboomers/tweets1/Eogh93CWMAIDnXF.jpg,./annot_2000_no_politics/Eogh93CWMAIDnXF.jpg,"""Minute by Minute"" was released 42 years ago this week...
#BabyBoomers https://t.co/Eaf8cjgN9y",nan,doobie brothers away py oe ed minute minute,0.0
vaccine_04,CoronaHoax,1254259713165811712,./tweet_data/vaccine_04/CoronaHoax/tweets4/EWgGjwzUMAAn1na.jpg,./annot_2000_no_politics/EWgGjwzUMAAn1na.jpg,@realDonaldTrump #PutinsPuppet #traitor #CriminalInChief #LiarInChief #stupidity #ImpeachTrumpNow #MAGA brainwashed calls him Dr. #CoronaHoax #CoronavirusOutbreak is real in the #USA! https://t.co/YfoBNCNpOF,nan,right ut tit ae va,1.0
immigration_2021-02,stoptheinvasion,1356669364293021699,./tweet_data/immigration_2021-02/stoptheinvasion/tweets1/EtPbeT1XAAAQ33Z.png,./annot_2000_no_politics/EtPbeT1XAAAQ33Z.png,@FreddieBailey96 But those other countries dont have 700k new immigrants swamping its key services each year bringing covid with them? #StoptheInvasion https://t.co/D2aDpvO7YX,nan,year immigration level reach record high year march 2020 immigration cons total immigration watch uk,0.0
mask_2021-02,masksdontwork,1356540850654830593,./tweet_data/mask_2021-02/masksdontwork/tweets1/EtNmsGvWYAEydt6.jpg,./annot_2000_no_politics/EtNmsGvWYAEydt6.jpg,"@SeanGoss31 Cmon people make this important story go viral.
The media is deliberately ignoring it.
Let's support Mr @SeanGoss31 in his courageous fight against the #Mask dictatorship of @CyrilRamaphosa!
#MasksOffSA #MasksDontWork #VoetsekRamaPhosa #VoetsekBillGates
@EFFSouthAfrica #SkeemSaam https://t.co/DHcV7ZaEJ1",nan,plu thes sit le ya zt 50 government say,0.0
vaccine_08,antivax,1295533744611381248,./tweet_data/vaccine_08/antivax/tweets3/EfqpE1yWAAQ8PmF.jpg,./annot_2000_no_politics/EfqpE1yWAAQ8PmF.jpg,“Saying that fetuses lung cells will kill you” via u/datbpi4202019dedmeme #vaxxhappened #antivax #antivaxx https://t.co/sGdNNCbUTS,nan,vaccine release today 24 76 abort tissue oes 26 ad silent cata,0.0
ageism_12,covidiots,1339193462512623616,./tweet_data/ageism_12/covidiots/tweets3/EpXFW3EXUAAc85q.jpg,./annot_2000_no_politics/EpXFW3EXUAAc85q.jpg,"Stay healthy!⠀
⠀
https://t.co/JTRh4NE2XJ⠀
⠀
#corona #coronavirus #covid19 #facemask24shop #facemask #gesichtsmaske #mundnaseschutz #staytogether #stayhealthy #mouthnosemask #faceshield #covid_19 #covid2020 #covidlife #covidmask #covidiots #coronatime  #coronameme #covidmeme https://t.co/185I2LIPIt",nan,thank wear mask eee 45 ee ss se et visit usi,0.0
asianhate_08,BoycottChina,1296008971447410689,./tweet_data/asianhate_08/BoycottChina/tweets3/EfxZB17XkAMhamU.jpg,./annot_2000_no_politics/EfxZB17XkAMhamU.jpg,"@jingrunhe Those Tour operators promoting travel to #OccupiedTibet are morally ill, supporting horrific values of #China against Tibetans. https://t.co/9eMxNLBw8f #FreeTibet #CCP #XiJinping #ChineseVirus #BoycottChina #BoycottTravelChina #HoldChinaAccountable #ChinaLiedPeopleDie #DalaiLama https://t.co/rCBt7flGBW",nan,kill tibet border incursion bullying ri,1.0
asianhate_2020-02,ChinaVirus,1224618694917029888,./tweet_data/asianhate_2020-02/ChinaVirus/tweets1/EP64Mt3UUAMmH5z.jpg,./annot_2000_no_politics/EP64Mt3UUAMmH5z.jpg,"@nikki_miumiu @ApostleFaithful @rthk_news Obviously, this is a tragedy of HK! This is a silly decision and it will only cause #wuhanpnemonia outbreak in HK! Please don’t follow her or you may loss your life! #BloodyCarrie is a true evil! #ChinaVirus #WARS https://t.co/Kk7nMc63V9",nan,sal hong kong nostril borders,1.0
vaccine_12,Plandemic,1336390742156128256,./tweet_data/vaccine_12/Plandemic/tweets2/EovQSzzXcAI8-4T.jpg,./annot_2000_no_politics/EovQSzzXcAI8-4T.jpg,"Plandemic is OVER! Open everything up! Vaccine IF you want it with 95% success rate and therapeutics that have lowered death rate by 85%!! 
#COVID19 #OperationWarpSpeed #Plandemic #OpenUp #ItsOver https://t.co/Oe0mlVLc3d",nan,aa os ed operation arp speed merece ks hr mathias roberta rt guzman roberto robin abbott robin,0.0
vaccine_04,CoronaHoax,1248629346782318594,./tweet_data/vaccine_04/CoronaHoax/tweets2/EVQFxWAXYAAWzRU.jpg,./annot_2000_no_politics/EVQFxWAXYAAWzRU.jpg,@Trutherbotanyo2 Tell them to go F themselves! They are declaring anyone who dies (newborn to 100) to say they have #Corona #CoronavirusPandemic #CoronaVirusUpdates are nothing but a fudging of the numbers! ✏️ it’s a #CoronaHoax https://t.co/oj0gNZkRW5,nan,ur forget parachute die corona virus,0.0
ageism_2021-04,covidiots,1381545516324904964,./tweet_data/ageism_2021-04/covidiots/tweets2/Eyw7l6MU4AISuAX.jpg,./annot_2000_no_politics/Eyw7l6MU4AISuAX.jpg,"Download GoingBo app and purchase groceries and get doorstep delivery. Goingbo has wide range of groceries, fruits, and vegetables, etc.
Cal now: 9990999561
#groceries #shopnow #COVID19 #COVIDIOTS #MondayMotivation #Fresh https://t.co/bq5a6jq7x7",nan,ery piet caper ee grocery widest range grocery ghar tal 37 te pe,0.0
immigration_2021-02,BuildTheWall,1365400293677137925,./tweet_data/immigration_2021-02/BuildTheWall/tweets4/EvLfx_CXYAIHchG.png,./annot_2000_no_politics/EvLfx_CXYAIHchG.png,#NoAmnesty #BuildTheWall #DeportThemAll giving amnesty to 30 Million Illegal Aliens will bankrupt social security and welfare programs. 17 Million Americans are Unemployed Amnesty will lower our job prospects and lower wages and invite more Illegal #Immigration https://t.co/CnYBD5KnZ1,nan,efore ask fair illegal country le ask hat fair families taxpayer americas joh seel uti americans rst,0.0
ageism_04,covidiots,1251480328968925185,./tweet_data/ageism_04/covidiots/tweets3/EV4mubkXYAEocmd.jpg,./annot_2000_no_politics/EV4mubkXYAEocmd.jpg,"I know the country is at its lowest of lows! I didn't know it can still plunge further down!
I recognize the this covidiot in front here. Can't remember his handle 
A big fool!
#COVIDIOTS https://t.co/hlUQ5qf3uZ",nan,pe perry home ig ic ss body late chief staff defence guest house om soe sr ia ne po,0.0
ageism_2021-04,covidiots,1385969391091822596,./tweet_data/ageism_2021-04/covidiots/tweets4/EzvyU4bXIAANhNT.png,./annot_2000_no_politics/EzvyU4bXIAANhNT.png,"Earlier ages have seen outbreaks of what seemed like insanity at times of pandemics &amp; other afflictions.

But medieval flagellants &amp; practitioners of St Vitus' Dance had no access to any kind of scientific understanding of the plague.

#COVIDIOTS don't have that excuse. https://t.co/3oH10p75yV",nan,ee ae ag 13 meet enim nm,0.0
asianhate_2021-04,Wuhanvirus,1378048305750450176,./tweet_data/asianhate_2021-04/Wuhanvirus/tweets1/Ex_PoAjVIAEGtbG.jpg,./annot_2000_no_politics/Ex_PoAjVIAEGtbG.jpg,"#Democracy #ElectionWatch2021
#WuhanVirus 
#COVIDSECONDWAVE 

India has its own way of creating waves, storms, tsunamis and pandemics. https://t.co/P4UZRostEU",nan,election ind 2h campaign polling,0.0
mask_2021-04,takeoffyourmask,1385506778989973504,./tweet_data/mask_2021-04/takeoffyourmask/tweets4/EzpOz42WUAAhy2e.jpg,./annot_2000_no_politics/EzpOz42WUAAhy2e.jpg,There isn’t five things to know BBC. There’s one. It’s all bollocks. That’s it. #NoVaccinePassports #NoVaccinePassportsAnywhere #TakeOffYourMask #EndLockdownsNow https://t.co/96rADdPCm3,nan,bi bic pair news weather welcome bbc thing know pandemic morning uk,0.0
ageism_12,covididiot,1335672712732291075,./tweet_data/ageism_12/covididiot/tweets1/EolDQOjXEAE2Z2a.jpg,./annot_2000_no_politics/EolDQOjXEAE2Z2a.jpg,@Jeanne_Mann Arrogance Ignorance Selfish .. they are following their Master.. DONALD the #CovidIdiot #TRUMPVIRUS is a Hoax to All of them https://t.co/UfKr5vFWAv,nan,con poorly educate day ou,1.0
vaccine_08,Plandemic,1290492771669643264,./tweet_data/vaccine_08/Plandemic/tweets1/EejAVUfU8AAgKA8.jpg,./annot_2000_no_politics/EejAVUfU8AAgKA8.jpg,NewsWatch with Seven https://t.co/zEv8yFttgp via @YouTube                                              One of the best videos to share if you know anyone with fear and anxiety toward #COVID19 #Plandemic https://t.co/LEzIOo1qdA,nan,le whey hie media network zoom,0.0
vaccine_2021-04,CovidHoax,1379367707158605825,./tweet_data/vaccine_2021-04/CovidHoax/tweets1/EyR_V0LUYAACgZK.png,./annot_2000_no_politics/EyR_V0LUYAACgZK.png,"""And as much fearporn and panic mongering as I can fit into my vids to promulgate the #CovidHoax on an innocent public"" [*This woman along with the entire phalanx of those who have perpetrated this #highcrimeagainsthumanity will  be tried and convicted in a public court] https://t.co/lPNw1e8sZL",nan,narrative oe daye ry,0.0
asianhate_08,ChinaVirus,1292371782624673797,./tweet_data/asianhate_08/ChinaVirus/tweets2/Ee9tQhQVoAEzBVV.jpg,./annot_2000_no_politics/Ee9tQhQVoAEzBVV.jpg,"New Claim By Xi Jinping...
#ChinaVirus 
#binodmemes https://t.co/Rl2IAA0G2W",nan,belong,0.0
ageism_12,covidiots,1333813111493718018,./tweet_data/ageism_12/covidiots/tweets1/EfBDZe2WsAALsfb.jpg,./annot_2000_no_politics/EfBDZe2WsAALsfb.jpg,"#coronavirusUS #COVID #COVIDIOTS Through deaths #lockdownextensions, raised #suicides #domesticviolence, #sexualabuse unemployment etc. #Covid_19 has caused havoc. #Hunger &amp; #riots R awaited. No drug no #vaccine STOP IT. Take advice https://t.co/Q9gFNSRYsp https://t.co/hMwlss70uz",nan,danger face disease global tob spread work home ta bad effects lockdown good effects lockdown rf,0.0
vaccine_04,Plandemic,1247731181447188484,./tweet_data/vaccine_04/Plandemic/tweets2/EVDU5LSX0AIHnFR.jpg,./annot_2000_no_politics/EVDU5LSX0AIHnFR.jpg,"@99freemind &lt;&lt;&lt; Please Retweet
👀 [ESSENTIAL WATCH] 👀 

LET'S GET THEM ALL, 
EVERY LAST STINKING ONE!

#Fauci #Birx #Gates #Plandemic #Event201 #Lockdown #Agenda21 #WHO #COVID19 #NWO

@POTUS @realDonaldTrump @roxi_usa @AKA_RealDirty @HowleyReporter

Here: https://t.co/vX4gHfCDiY https://t.co/3IEPNuoJJT",nan,aa aya let gates soros di,0.0
asianhate_2021-04,Wuhanvirus,1386722863932080132,./tweet_data/asianhate_2021-04/Wuhanvirus/tweets4/Ez6hF2nUcAMBkLl.jpg,./annot_2000_no_politics/Ez6hF2nUcAMBkLl.jpg,Their can be Dangerous Indian variant of COVID-19 but can’t be #WuhanVirus @WHO 😕 https://t.co/X0JifyLgCN,nan,home tl hrs asia china india ce india variant vaccine biswas india correspondent day ago pandemic,0.0
ageism_2021-04,covidiots,1381303228474646529,./tweet_data/ageism_2021-04/covidiots/tweets2/Eytf9O_UUAEOTFr.jpg,./annot_2000_no_politics/Eytf9O_UUAEOTFr.jpg,"India's #LargestVaccineDrive #vaccinated #COVID19 #COVIDIOTS 
Go and Get Vaccinated @mygovindia @MyGovHindi @mygovhimachal @MoHFW_INDIA @narendramodi @PMOIndia @PIB_India @PBNS_India 
#IndiaFightsCorona #vvimaani @vvimaani @IVIMAANI @Twitter @TwitterIndia https://t.co/NVfe5t2EkR",nan,bon om registration entire tracking vaccination drive available app ve ad,0.0
ageism_2021-04,covidiots,1381311341231808518,./tweet_data/ageism_2021-04/covidiots/tweets2/EytnWAFWYAQDCtr.jpg,./annot_2000_no_politics/EytnWAFWYAQDCtr.jpg,Just a snapshot of a noble woman asking for empowerment. How many of you remember this leech? #COVIDIOTS https://t.co/ccqfgJx9HU,nan,fav brand want send gift sw 13 like sw 10 like,0.0
ageism_12,covidiots,1337342774409125888,./tweet_data/ageism_12/covidiots/tweets2/Eo8yKjcXIAUjYFF.jpg,./annot_2000_no_politics/Eo8yKjcXIAUjYFF.jpg,"Just tell those very simple minded humans to back off &amp; leave you alone, let them drown in their own psychosis of fear. You can't help those who have no capability to think logically &amp; understand basic science. #COVID19 #COVIDIOTS #ActNow #COVID #MaskUp #free #USA #NewYear #WHO https://t.co/C7mcEbkLF9",nan,nt wear nt drag mask wear darle osis ne ss pd ps fi fi gg,1.0
ageism_2021-04,covidiots,1386277754375655426,./tweet_data/ageism_2021-04/covidiots/tweets4/Ez0MRSCXMAA9Pr4.jpg,./annot_2000_no_politics/Ez0MRSCXMAA9Pr4.jpg,"@Sprinter0712 @MrTardigradeUK @SimonPearson961 67! “Thou shouldst not have been old till thou hadst been wise ...” Irish flag, Worcestershire, why not protest there? People of your age in London want to take their grandchildren out for the day, that’s why they live in London! #COVIDIOTS 😱🇬🇧🍻 https://t.co/WiL0b22oSD",nan,rd tn di ke ail isle sele pua,1.0
ageism_04,covidiots,1252109708619665408,./tweet_data/ageism_04/covidiots/tweets3/EWBjJGtWkAAFQN_.jpg,./annot_2000_no_politics/EWBjJGtWkAAFQN_.jpg,"My ‘hood which is beachside is 🔥 lit bc DeSatan refuse to close the beaches! Now we are on fire! #COVIDIOTS #COVID19 #KeepTheBeachesClosed
#KeepYourAssInsideBitches https://t.co/R6H1CEIa5M",nan,brevard county lore ma 20 ee,0.0
mask_12,masksdontwork,1344172191068381184,./tweet_data/mask_12/masksdontwork/tweets5/Eqd1e2YXMAAKOoG.jpg,./annot_2000_no_politics/Eqd1e2YXMAAKOoG.jpg,The mask can give you other sicknesses from breathing in your own germs. #MasksDontWork https://t.co/T8GhmmzXY9,nan,dei om masks actually nll worked ban like wen ne ry sy st,0.0
vaccine_12,CoronaHoax,1339311194449076224,./tweet_data/vaccine_12/CoronaHoax/tweets3/EpYv7ViW4AMGBTZ.jpg,./annot_2000_no_politics/EpYv7ViW4AMGBTZ.jpg,"This Whitty creep has become a figure of fun now, a village idiot to be ridiculed. We have had MONTHS of this bullshit now, through every season. How much can we take?
#coronahoax https://t.co/dkAsVlg71t",nan,fe es nt drive 70 mph tce om ce ay aa cer co,0.0
vaccine_12,Plandemic,1342323212642824192,./tweet_data/vaccine_12/Plandemic/tweets4/EqDjL5UWMAAXpoJ.png,./annot_2000_no_politics/EqDjL5UWMAAXpoJ.png,"What's Next?
https://t.co/odl3nZCwIS
@realDonaldTrump @StandUpAmericaU @DonaldJTrumpJr @seanhannity @LouDobbs @PelliconeRobert @1crazy_toaster @DavidBroadhurs8 @Jkkmm92 @QBlueSkyQ @HertlerJean #AmericaFirst #thestorm #COVID__19 #Planet7X #MAGA #PlanDemic https://t.co/cuHMgZqDDm",nan,general pr usw uncc cts coro putt ee,0.0
ageism_2021-02,covidiots,1365771433486524422,./tweet_data/ageism_2021-02/covidiots/tweets4/EvQx4OcWgAgFS02.jpg,./annot_2000_no_politics/EvQx4OcWgAgFS02.jpg,@johncreedon @Askaudreylike @KeithyWalsh @Tommedian   Edumaction is ovarated but having the rite too protest  is far more importanter!!🤦‍♂️🤦‍♂️ #their #there #they’re #knowthedifference #COVIDIOTS #graftonstreet  #rte 😳🤦‍♂️🤦‍♂️😳 https://t.co/ABUeD2ubI7,nan,nn ne rte sell rte sell ken hg,0.0
mask_2021-04,takeoffyourmask,1378356212681543680,./tweet_data/mask_2021-04/takeoffyourmask/tweets1/EyDnq35XAAgTHWj.jpg,./annot_2000_no_politics/EyDnq35XAAgTHWj.jpg,Seriously- #TakeOffYourMask https://t.co/pWhsNl2lX7,nan,12 month lf aj vv ea shouldnt non mask wearers dead,1.0
ageism_12,covidiots,1335620574643691521,./tweet_data/ageism_12/covidiots/tweets1/EokT1bWXUAIMSWm.jpg,./annot_2000_no_politics/EokT1bWXUAIMSWm.jpg,"When I hear people say wearing a mask is oppression or the hardest thing they've had to do, all I can think of is this quote of Andy Bernard from The Office. #wearamask #notahardlife #COVIDIOTS https://t.co/5lWIQPLOlp",nan,th odo sail ped ou haven ne rcm,0.0
asianhate_04,ChineseVirus,1248693331468713986,./tweet_data/asianhate_04/ChineseVirus/tweets2/EVQ_nmqWoAAGzTj.jpg,./annot_2000_no_politics/EVQ_nmqWoAAGzTj.jpg,"Trump: If Under 100,000 Americans Die From Coronavirus 

https://t.co/5XcahaFKyy

#corona #CoronaVirusUpdates #CoronavirusPandemic #CoronavirusRD #CoronavirusEcuador #CoronaVirusDE 
#Trump #uk #Italia #China  #ChineseVirus #LockdownExtended #CoronaVirusEnChile  #coronavirusbrasil https://t.co/74tdieLCXp",nan,corona virus pas ma nee les ys sm oa re om record uk death approach level see italy spain,0.0
immigration_2021-02,BuildTheWall,1362588985382432771,./tweet_data/immigration_2021-02/BuildTheWall/tweets3/EujjdjwVgAApKSO.jpg,./annot_2000_no_politics/EujjdjwVgAApKSO.jpg,"#sanctuaryCity Baltimore #Police Shoot Out on Bus - 34 secs
Jun 29, 2017

Dramatic video of deadly shootout on public bus. Driver and passengers left running.

VIDEO https://t.co/J6q6HHxuRo

#BuildTheWall #FinishTheWall 
#quikTake qt-sanc-cites-012 by #borderObserver https://t.co/T2d5Un33fL",nan,channel rox news eta release video ea shootout,0.0
ageism_08,covidiots,1294693346632519682,./tweet_data/ageism_08/covidiots/tweets3/EfeseYeXkAA3Igv.png,./annot_2000_no_politics/EfeseYeXkAA3Igv.png,"brilliant!
#RWNJ #ConspiracyTheories #COVIDIOTS https://t.co/v0McvcuAMV",nan,datum information oo oo da ls,0.0
